Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Small wild game in fur,Conditions,Trauma,2018-02,England,57,1616,4,3.527
Solipeds,AnteMortem,Lameness - Joint Lesion(s),2018-01,England,1,193,1,0.518
Solipeds,AnteMortem,Lameness - Joint Lesion(s),2018-03,England,1,134,1,0.746
Solipeds,AnteMortem,Other,2018-01,England,2,193,1,1.036
Solipeds,AnteMortem,Other,2018-03,England,4,134,1,2.985
Solipeds,Carcase,Bruising ? Traumatic,2018-01,England,7,193,1,3.627
Solipeds,Carcase,Bruising ? Traumatic,2018-03,England,2,134,1,1.493
Solipeds,Carcase,Contamination,2018-01,England,22,193,1,11.399
Solipeds,Carcase,Contamination,2018-02,England,4,117,1,3.419
Solipeds,Carcase,Contamination,2018-03,England,9,134,1,6.716
Solipeds,Carcase,Other,2018-01,England,3,193,1,1.554
Solipeds,Carcase,Other,2018-02,England,2,117,1,1.709
Solipeds,Carcase,Other,2018-03,England,2,134,1,1.493
Solipeds,Offal,Contamination,2018-01,England,10,193,1,5.181
Solipeds,Offal,Contamination,2018-02,England,19,117,1,16.239
Solipeds,Offal,Contamination,2018-03,England,7,134,1,5.224
Solipeds,Offal,Hepatic Scarring,2018-01,England,2,193,1,1.036
Solipeds,Offal,Lung Abscesses,2018-02,England,1,117,1,0.855
Solipeds,Offal,Lung Abscesses,2018-03,England,2,134,1,1.493
Solipeds,Offal,Lung Worm,2018-01,England,1,193,1,0.518
Solipeds,Offal,Other,2018-01,England,59,193,1,30.57
Solipeds,Offal,Other,2018-02,England,21,117,1,17.949
Solipeds,Offal,Other,2018-03,England,46,134,1,34.328
Solipeds,Offal,Pneumonia Mycoplasma like,2018-01,England,3,193,1,1.554
Solipeds,Offal,Pneumonia Mycoplasma like,2018-03,England,2,134,1,1.493
Solipeds,Offal,Pneumonia Pasteurella like,2018-02,England,3,117,1,2.564
Solipeds,Total Rejection,Other,2018-01,England,1,193,1,0.518
